SA1_CODE_2021,Popn
30701117211,524
30701117212,249
30701117213,447
30701117214,354
30701117215,340
30701117216,343
30701117217,238
30701117219,770
30701117220,917
30701117301,227
30701117302,368
30701117303,355
30701117304,224
30701117305,203
30701117306,326
30701117307,263
30701117308,580
30701117309,245
30701117310,280
30701117311,498
30701117312,290
30701117313,197
30701117314,414
30701117316,308
30701117317,403
30701117318,294
30701117319,213
30701117320,412
30701117321,153
30701117401,281
30701117402,224
30701117403,359
30701117404,403
30701117405,191
30701117406,298
30701117407,183
30701117408,195
30701117409,414
30701117410,243
30701117411,364
30701117412,480
30701117413,430
30701117502,198
30701117503,441
30701117504,743
30701117505,153
30701117506,304
30701117507,500
30701117509,272
30701117510,126
30701117511,261
30701117512,361
30701117513,398
30701117514,420
30701117602,316
30701117603,545
30701117604,357
30701117605,326
30701117606,229
30701117607,324
30701117608,323
30701117609,423
30701117610,300
30701117611,332
30701117612,321
30701117613,274
30701117614,295
30701117615,272
30701117616,628
30701117617,635
30701117618,540
30701117619,144
30701117620,269
30701117701,206
30701117702,214
30701117703,233
30701117704,287
30701117705,190
30701117706,437
30701117707,200
30701117708,402
30701117709,353
30701117710,253
30701117711,283
30701117712,585
30701117713,458
30701117714,94
30701117715,408
30701117716,292
30701117717,203
30701117719,320
30701117720,161
30701117721,395
30701117801,352
30701117802,367
30701117803,328
30701117804,202
30701117805,297
30701117806,437
30701117807,352
30701117810,302
30701117811,260
30701117812,346
30701117813,150
30701117814,268
30701117815,199
30702117901,439
30702117902,248
30702117903,244
30702117904,556
30702117905,720
30702117906,257
30702117907,282
30702117908,451
30702117909,455
30702117910,313
30702117911,249
30702117912,276
30702117913,282
30702117914,384
30702117915,306
30702117916,483
30702117917,418
30702117918,571
30702117919,480
30702117920,341
30702117921,180
30702117922,414
30702117923,362
30702117924,465
30702118001,264
30702118002,298
30702118003,476
30702118004,290
30702118005,566
30702118006,289
30702118007,427
30702118008,333
30702118009,430
30702118010,179
30702118011,205
30702118012,406
30702118013,149
30702118014,290
30702118015,230
30702118016,280
30702118017,279
30702118018,264
30702118019,438
30702118020,395
30702118021,442
30702118022,352
30702118023,128
30702118024,271
30702118101,226
30702118102,406
30702118103,239
30702118104,490
30702118105,235
30702118106,157
30702118107,263
30702118108,193
30702118109,533
30702118110,228
30702118111,225
30702118201,307
30702118202,280
30702118203,318
30702118204,311
30702118205,285
30702118206,257
30702118207,311
30702118208,418
30702118209,274
30702118210,251
30702118211,278
30702118212,450
30702118213,463
30702118214,592
30702118215,437
30702118216,295
30702118217,260
30702118318,467
30702118339,88
30702118346,173
30702118347,412
30702118349,160
30702118350,166
30702118351,4
30702118352,191
30702118353,222
30702118354,96
30702118355,364
30702118357,427
30702118358,297
30702118359,535
30702118360,611
30702118361,264
30702118362,293
30702118363,252
30702118364,328
30702118365,397
30702118366,268
30702118367,531
30702118368,271
30702118369,789
30702118370,209
30702118371,274
30702118372,281
30702118373,0
30702118374,306
30702118375,567
30702118376,370
30702118377,375
30702118378,446
30702118379,628
30702118380,540
30702118381,378
30702118382,670
30702118383,276
30702118384,464
30702118385,252
30702118386,387
30702118387,254
30702118388,3
30702118389,181
30702118390,307
30702118392,333
30702118393,321
30702118394,460
30702118395,278
30702118396,122
30702118397,212
30702118398,238
30702118399,249
30703118401,552
30703118402,299
30703118403,394
30703118404,163
30703118405,461
30703118406,196
30703118407,606
30703118408,553
30703118409,368
30703118410,264
30703118411,424
30703118412,548
30703118413,306
30703118501,651
30703118502,318
30703118503,471
30703118504,292
30703118505,293
30703118506,237
30703118507,178
30703118508,354
30703118509,329
30703118510,269
30703118511,202
30703118512,371
30703118513,192
30703118514,218
30703118601,436
30703118602,410
30703118603,365
30703118604,413
30703118605,557
30703118606,225
30703118607,496
30703118608,275
30703118609,459
30703118610,328
30703118611,450
30703118612,561
30703118701,321
30703118702,297
30703118703,257
30703118704,315
30703118705,233
30703118706,235
30703118707,602
30703118708,211
30703118709,249
30703118710,460
30703118711,120
30703118712,290
30703118713,284
30703118714,220
30703118715,275
30703118716,247
30703118717,190
30703118718,478
30703118801,380
30703118802,562
30703118803,457
30703118804,145
30703118805,354
30703118806,524
30703118807,498
30703118808,443
30703118810,349
30703118811,530
30703118812,574
30703118813,355
30703118814,630
30703118815,361
30703118816,79
30703118901,348
30703118902,391
30703118903,443
30703118904,269
30703118905,355
30703118906,391
30703118907,752
30703118908,528
30703118909,491
30703118910,717
30703118911,350
30703118912,394
30703118913,644
30703118915,323
30703118916,19
30703118917,396
30703118919,359
30703118920,356
30703118921,479
30703118922,282
30703118923,407
30703118924,215
30703118925,219
30703118926,249
30703118927,538
30703118928,250
30703118929,440
30703118930,264
30703118931,456
30703118932,394
30703118933,232
30703118934,303
30703118936,226
30703118937,383
30703118938,359
30703118939,305
30703118940,458
30703118941,365
30703118942,271
30703118943,601
30703118944,319
30801119001,204
30801119002,193
30801119003,290
30801119004,255
30801119005,456
30801119006,256
30801119007,237
30801119008,1019
30801119009,327
30801119010,234
30801119011,365
30801119012,320
30801119013,268
30801119014,265
30801119015,259
30801119016,284
30801119017,212
30801119018,256
30801119019,336
30801119020,247
30801119021,313
30801119022,230
30801119023,351
30801119101,125
30801119102,446
30801119103,518
30801119104,519
30801119105,261
30801119106,282
30801119107,333
30801119108,168
30801119109,228
30801119110,217
30801119111,284
30801119112,192
30801119113,377
30801119114,193
30801119115,352
30801119116,483
30801119117,504
30801119118,449
30801119119,536
30801119120,91
30801119121,126
30801119122,105
30801119123,232
30801119124,140
30801119125,420
30801119126,99
30801119203,578
30801119204,239
30801119205,437
30801119206,1590
30801119207,586
30801119208,389
30801119209,407
30801119210,402
30801119211,290
30801119212,190
30801119213,270
30801119214,494
30801119215,458
30801119216,199
30801119217,376
30801119218,376
30801119219,285
30801119220,325
30801119221,195
30801119222,227
30801119223,320
30801119224,380
30801119225,342
30801119226,531
30801119227,622
30801119228,326
30801119229,563
30801119230,284
30801119231,586
30801119232,225
30801119233,425
30801119234,204
30801119235,640
30801119236,338
30803120501,406
30803120502,448
30803120503,544
30803120504,545
30803120505,325
30803120506,411
30803120507,305
30803120508,399
30803120509,423
30803120510,420
30803120511,277
30803120512,303
30803120513,338
30803120514,460
30803120515,313
30803120516,5
30803120517,458
30803120518,357
30803120519,290
30803120601,380
30803120602,379
30803120603,438
30803120604,550
30803120605,203
30803120701,389
30803120702,324
30803120703,264
30803120704,483
30803120705,342
30803120706,678
30803120708,450
30803120709,461
30803120710,535
30803120711,781
30803120712,623
30803120713,439
30803120801,348
30803120802,224
30803120803,224
30803120804,528
30803120805,338
30803120806,365
30803120807,483
30803120808,343
30803120809,570
30803120810,296
30803120811,381
30803120812,382
30803120813,209
30803120814,402
30803120815,85
30803120816,497
30803120817,276
30803120818,495
30803120819,242
30803120820,538
30803120821,263
30803120822,480
30803120823,303
30803120824,314
30803120825,457
30803120901,529
30803120902,758
30803120903,540
30803120904,366
30803120905,316
30803120906,592
30803120907,120
30803120908,326
30803120909,287
30803120910,325
30803120911,318
30803120912,763
30803120913,0
30803121001,650
30803121002,314
30803121003,340
30803121004,365
30803121005,324
30803121006,394
30803121007,385
30803121008,683
30803121010,272
30803121011,0
30803121012,331
30803121013,191
30803121014,429
30803121015,135
30803121016,552
30803121017,583
30803121018,520
30803121020,965
30803121021,579
30803121022,1698
30803121023,811
30803121024,567
30803121025,907
30803121026,402
30803121101,264
30803121102,245
30803121103,379
30803121104,286
30803121105,512
30803121106,474
30803121107,477
30803121108,201
30803121109,600
30803121110,616
30803121111,400
30803121112,378
30803121113,42
30803121201,0
30803121202,472
30803121203,355
30803121204,309
30803121205,257
30803121206,213
30803121207,206
30803121208,380
30803121209,519
30803121210,232
30803121301,492
30803121302,365
30803121303,291
30803121304,511
30803121305,273
30803121306,659
30803121309,674
30803121310,450
30803121311,457
30803121312,561
30803121313,584
30803121314,480
30803121315,410
30803121316,476
30803121318,0
30803121319,561
30803121320,275
30803121321,605
30803121322,1027
30803121323,627
30803121324,505
30803121325,393
30803121401,368
30803121402,505
30803121403,478
30803121404,264
30803121405,551
30803121406,449
30803121407,337
30803121408,398
30803121409,387
30803121410,350
30803121411,522
30803121412,408
30803121413,278
30803121501,185
30803121502,455
30803121503,608
30803121504,1293
30803121505,467
30803121506,475
30803121507,234
30803121508,431
30803121509,475
30803121510,323
30803121511,381
30803121512,410
30803121513,336
30803121514,340
30803121515,489
30803121516,243
30803121517,329
30803121601,441
30803121602,461
30803121603,484
30803121604,3
30803121605,239
30803121606,33
30803121607,334
30803121608,0
30803121609,99
30803121610,259
30803121611,221
30803121612,85
30803121613,367
30803121614,233
30803121615,442
30803121616,494
30803121617,531
30803121618,402
30803121619,299
30803121620,205
30803121621,280
30803121701,357
30803121702,125
30803121703,180
30803121704,302
30803121705,601
30803121706,355
30803121707,439
30803121708,337
30803121709,351
30803121710,307
30803121801,460
30803121802,260
30803121803,227
30803121804,355
30803121805,301
30803121806,262
30803121807,675
30803121808,253
30803121809,237
30803121810,196
30803121811,287
30803121901,226
30803121902,0
30803121903,397
30803121904,344
30803121905,300
30803121906,315
30803121907,59
30803121908,493
30803121909,163
30803121910,394
30803121911,358
30803121912,293
30803121913,270
30803121914,279
30803121915,0
30803121916,452
30803121917,259
30803122001,191
30803122002,381
30803122003,253
30803122004,303
30803122005,369
30803122006,531
30803122007,564
30803122008,422
30803122101,22
30803122201,452
30803122202,235
30803122203,384
30803122204,227
30803122205,423
30803122206,301
30803122207,285
30803122208,358
30803122209,452
30803122210,346
30803122211,269
30803122212,465
30803122213,564
30803122214,385
30803122215,270
30803122216,509
30803122217,321
30803122218,416
30803122219,272
30803122220,545
30803122221,213
30803122222,310
30803122301,353
30803122302,387
30803122306,818
30803122308,542
30803122309,259
30803122310,447
30803122311,674
30803122312,454
30803122313,289
30803122316,504
30803122317,426
30803122318,278
30803122319,471
30803122321,325
30803122322,401
30803122323,259
30803122324,515
30803122325,281
30803122326,313
30803122327,233
30803122328,204
30803122329,462
30803122330,263
30803122331,266
30803122332,255
30803122333,293
30803122334,395
30803122335,213
30803122336,350
30803122337,761
30803122338,403
30803122339,258
30803122340,402
30803122341,454
30803122342,480
30803122343,592
30803122344,637
30803122346,672
30803122347,375
30803122348,465
30803122349,421
30803122350,297
30803122351,674
30803122352,562
30803122353,225
30803122354,263
30803122355,516
30803122356,654
30803122357,230
30804152801,192
30804152802,250
30804152803,359
30804152804,184
30804152806,280
30804152807,438
30804152808,277
30804152809,294
30804152810,307
30804152811,344
30804152812,326
30804152813,253
30804152814,0
30804152815,335
30804152816,459
30804152817,305
30804152818,160
30804152819,203
30804152820,462
30804152821,255
30804152822,246
30804152823,273
30804152824,278
30804152825,169
30804152826,186
30804152827,219
30804152828,243
30804152829,289
30804152830,372
30804152831,137
30804152832,263
30804152833,277
30804152834,163
30804152901,224
30804152902,436
30804152903,142
30804152904,356
30804152905,220
30804152906,25
30804152907,237
30804152908,304
30804152909,289
30804152910,343
30804152911,549
30804152912,17
30804152913,344
30804152914,593
30804152915,395
30804152916,195
30804152917,282
30804152918,397
30804152919,361
30804152920,0
30805153001,419
30805153002,725
30805153003,13
30805153004,424
30805153005,529
30805153006,0
30805153007,443
30805153008,378
30805153009,558
30805153010,437
30805153011,118
30805153012,404
30805153013,156
30805153014,244
30805153015,465
30805153016,283
30805153017,577
30805153018,334
30805153019,280
30805153101,613
30805153102,345
30805153103,358
30805153104,0
30805153105,337
30805153106,821
30805153107,402
30805153108,358
30805153109,481
30805153110,386
30805153111,419
30805153112,398
30805153113,268
